,"4067","4067","0","0","0","4915","0","0","4067","4067","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4068","4068","0","0","0","4915","0","0","4068","4068","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4069","4069","0","0","0","4915","0","0","4069","4069","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4070","4070","0","0","0","4915","0","0","4070","4070","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4071","4071","0","0","0","4915","0","0","4071","4071","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4072","4072","0","0","0","4915","0","0","4072","4072","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4073","4073","0","0","0","4915","0","0","4073","4073","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4074","4074","0","0","0","4915","0","0","4074","4074","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4075","4075","0","0","0","4915","0","0","4075","4075","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4076","4076","0","0","0","4915","0","0","4076","4076","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4077","4077","0","0","0","4915","0","0","4077","4077","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4078","4078","0","0","0","4915","0","0","4078","4078","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4079","4079","0","0","0","4915","0","0","4079","4079","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4080","4080","0","0","0","4915","0","0","4080","4080","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4081","4081","0","0","0","4915","0","0","4081","4081","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4082","4082","0","0","0","4915","0","0","4082","4082","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4083","4083","0","0","0","4915","0","0","4083","4083","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4084","4084","0","0","0","4915","0","0","4084","4084","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4085","4085","0","0","0","4915","0","0","4085","4085","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4086","4086","0","0","0","4915","0","0","4086","4086","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4087","4087","0","0","0","4915","0","0","4087","4087","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4088","4088","0","0","0","4915","0","0","4088","4088","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4089","4089","0","0","0","4915","0","0","4089","4089","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4090","4090","0","0","0","4915","0","0","4090","4090","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4091","4091","0","0","0","4915","0","0","4091","4091","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4092","4092","0","0","0","4915","0","0","4092","4092","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4093","4093","0","0","0","4915","0","0","4093","4093","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4094","4094","0","0","0","4915","0","0","4094","4094","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4095","4095","0","0","0","4915","0","0","4095","4095","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4096","4096","0","0","0","4915","0","0","4096","4096","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4097","4097","0","0","0","4915","0","0","4097","4097","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4098","4098","0","0","0","4915","0","0","4098","4098","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4099","4099","0","0","0","4915","0","0","4099","4099","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4100","4100","0","0","0","4915","0","0","4100","4100","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4101","4101","5","1","6","4915","5","1","4101","4101","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4102","4102","5","1","6","4915","5","1","4102","4102","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4103","4103","5","1","6","4915","5","1","4103","4103","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4104","4104","5","1","6","4915","5","1","4104","4104","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4105","4105","5","1","6","4915","5","1","4105","4105","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4106","4106","5","1","6","4915","5","1","4106","4106","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4107","4107","5","1","6","4915","5","1","4107","4107","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4108","4108","4","1","5","4916","4","1","4108","4108","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4109","4109","4","1","5","4916","4","1","4109","4109","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4110","4110","4","1","5","4916","4","1","4110","4110","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4111","4111","4","1","5","4916","4","1","4111","4111","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4112","4112","4","1","5","4916","4","1","4112","4112","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4113","4113","4","1","5","4916","4","1","4113","4113","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4114","4114","4","1","5","4916","4","1","4114","4114","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4115","4115","4","1","5","4916","4","1","4115","4115","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4116","4116","4","1","5","4916","4","1","4116","4116","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4117","4117","3","1","4","4917","3","1","4117","4117","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4118","4118","3","1","4","4917","3","1","4118","4118","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4119","4119","3","1","4","4917","3","1","4119","4119","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4120","4120","3","1","4","4917","3","1","4120","4120","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4121","4121","1","1","2","4919","1","1","4121","4121","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4122","4122","1","1","2","4919","1","1","4122","4122","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4123","4123","0","1","1","4920","0","0","4123","4123","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4124","4124","0","1","1","4920","0","0","4124","4124","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4125","4125","0","0","0","4921","0","0","4125","4125","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4126","4126","0","0","0","4921","0","0","4126","4126","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4127","4127","0","0","0","4921","0","0","4127","4127","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4128","4128","0","0","0","4921","0","0","4128","4128","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4129","4129","0","0","0","4921","0","0","4129","4129","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4130","4130","0","0","0","4921","0","0","4130","4130","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4131","4131","0","0","0","4921","0","0","4131","4131","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4132","4132","0","0","0","4921","0","0","4132","4132","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4133","4133","0","0","0","4921","0","0","4133","4133","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4134","4134","0","0","0","4921","0","0","4134","4134","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4135","4135","0","0","0","4921","0","0","4135","4135","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4136","4136","0","0","0","4921","0","0","4136","4136","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4137","4137","0","0","0","4921","0","0","4137","4137","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4138","4138","0","0","0","4921","0","0","4138","4138","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4139","4139","0","0","0","4921","0","0","4139","4139","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4140","4140","0","0","0","4921","0","0","4140","4140","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4141","4141","0","0","0","4921","0","0","4141","4141","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4142","4142","0","0","0","4921","0","0","4142","4142","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4143","4143","0","0","0","4921","0","0","4143","4143","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4144","4144","0","0","0","4921","0","0","4144","4144","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4145","4145","0","0","0","4921","0","0","4145","4145","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4146","4146","0","0","0","4921","0","0","4146","4146","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4147","4147","0","0","0","4921","0","0","4147","4147","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4148","4148","0","0","0","4921","0","0","4148","4148","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4149","4149","0","0","0","4921","0","0","4149","4149","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4150","4150","0","0","0","4921","0","0","4150","4150","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4151","4151","0","0","0","4921","0","0","4151","4151","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4152","4152","0","0","0","4921","0","0","4152","4152","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4153","4153","0","0","0","4921","0","0","4153","4153","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4154","4154","0","0","0","4921","0","0","4154","4154","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4155","4155","0","0","0","4921","0","0","4155","4155","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4156","4156","0","0","0","4921","0","0","4156","4156","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4157","4157","0","0","0","4921","0","0","4157","4157","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4158","4158","0","0","0","4921","0","0","4158","4158","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4159","4159","0","0","0","4921","0","0","4159","4159","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4160","4160","0","0","0","4921","0","0","4160","4160","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4161","4161","0","0","0","4921","0","0","4161","4161","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4162","4162","0","0","0","4921","0","0","4162","4162","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4163","4163","0","0","0","4921","0","0","4163","4163","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4164","4164","0","0","0","4921","0","0","4164","4164","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4165","4165","0","0","0","4921","0","0","4165","4165","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4166","4166","0","0","0","4921","0","0","4166","4166","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4167","4167","0","0","0","4921","0","0","4167","4167","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4168","4168","0","0","0","4921","0","0","4168","4168","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4169","4169","0","0","0","4921","0","0","4169","4169","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4170","4170","0","0","0","4921","0","0","4170","4170","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4171","4171","0","0","0","4921","0","0","4171","4171","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4172","4172","0","0","0","4921","0","0","4172","4172","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4173","4173","0","0","0","4921","0","0","4173","4173","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4174","4174","0","0","0","4921","0","0","4174","4174","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4175","4175","0","0","0","4921","0","0","4175","4175","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4176","4176","0","0","0","4921","0","0","4176","4176","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4177","4177","0","0","0","4921","0","0","4177","4177","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4178","4178","0","0","0","4921","0","0","4178","4178","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4179","4179","0","0","0","4921","0","0","4179","4179","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4180","4180","0","0","0","4921","0","0","4180","4180","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4181","4181","0","0","0","4921","0","0","4181","4181","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4182","4182","0","0","0","4921","0","0","4182","4182","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4183","4183","0","0","0","4921","0","0","4183","4183","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4184","4184","0","0","0","4921","0","0","4184","4184","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4185","4185","0","0","0","4921","0","0","4185","4185","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4186","4186","0","0","0","4921","0","0","4186","4186","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4187","4187","0","0","0","4921","0","0","4187","4187","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4188","4188","0","0","0","4921","0","0","4188","4188","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4189","4189","0","0","0","4921","0","0","4189","4189","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4190","4190","0","0","0","4921","0","0","4190","4190","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4191","4191","0","0","0","4921","0","0","4191","4191","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4192","4192","0","0","0","4921","0","0","4192","4192","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4193","4193","0","0","0","4921","0","0","4193","4193","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4194","4194","0","0","0","4921","0","0","4194","4194","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4195","4195","0","0","0","4921","0","0","4195","4195","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4196","4196","0","0","0","4921","0","0","4196","4196","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4197","4197","0","0","0","4921","0","0","4197","4197","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4198","4198","0","0","0","4921","0","0","4198","4198","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4199","4199","0","0","0","4921","0","0","4199","4199","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"4200","4200","0","0","0","4921","0","0","4200","4200","0","0","0","4992","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
